Reaction ID	Reaction name	Lower bound	Reaction equation	GPR	Pathway
EAR181x	enoyl-[acyl-carrier-protein] reductase (NADH) (n-C18:1)	0.0	1.0 t3c11vaceACP_c + 1.0 nadh_c + 1.0 h_c -> 1.0 octeACP_c + 1.0 nad_c	(SVEN_RS07100 or SVEN_RS30705)	Cell Envelope Biosynthesis
EAR181y	enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C18:1)	0.0	1.0 t3c11vaceACP_c + 1.0 nadph_c + 1.0 h_c -> 1.0 octeACP_c + 1.0 nadp_c	(SVEN_RS07100 or SVEN_RS30705)	Cell Envelope Biosynthesis
EAR40x	enoyl-[acyl-carrier-protein] reductase (NADH) (n-C4:0)	0.0	1.0 but2eACP_c + 1.0 nadh_c + 1.0 h_c -> 1.0 butACP_c + 1.0 nad_c	(SVEN_RS07100 or SVEN_RS30705)	Cell Envelope Biosynthesis
EAR40y	enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C4:0)	0.0	1.0 but2eACP_c + 1.0 nadph_c + 1.0 h_c -> 1.0 butACP_c + 1.0 nadp_c	(SVEN_RS07100 or SVEN_RS30705)	Cell Envelope Biosynthesis
EAR50x	enoyl-[acyl-carrier-protein] reductase (NADH) (n-C5:0)	0.0	1.0 tptn2eACP_c + 1.0 nadh_c + 1.0 h_c -> 1.0 ptnACP_c + 1.0 nad_c	(SVEN_RS07100 or SVEN_RS30705)	Cell Envelope Biosynthesis
EAR50y	enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C5:0)	0.0	1.0 tptn2eACP_c + 1.0 nadph_c + 1.0 h_c -> 1.0 ptnACP_c + 1.0 nadp_c	(SVEN_RS07100 or SVEN_RS30705)	Cell Envelope Biosynthesis
EAR60x	enoyl-[acyl-carrier-protein] reductase (NADH) (n-C6:0)	0.0	1.0 thex2eACP_c + 1.0 nadh_c + 1.0 h_c -> 1.0 hexACP_c + 1.0 nad_c	(SVEN_RS07100 or SVEN_RS30705)	Cell Envelope Biosynthesis
EAR60y	enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C6:0)	0.0	1.0 thex2eACP_c + 1.0 nadph_c + 1.0 h_c -> 1.0 hexACP_c + 1.0 nadp_c	(SVEN_RS07100 or SVEN_RS30705)	Cell Envelope Biosynthesis
EAR70x	enoyl-[acyl-carrier-protein] reductase (NADH) (n-C7:0)	0.0	1.0 thep2eACP_c + 1.0 nadh_c + 1.0 h_c -> 1.0 hepACP_c + 1.0 nad_c	(SVEN_RS07100 or SVEN_RS30705)	Cell Envelope Biosynthesis
EAR70y	enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C7:0)	0.0	1.0 thep2eACP_c + 1.0 nadph_c + 1.0 h_c -> 1.0 hepACP_c + 1.0 nadp_c	(SVEN_RS07100 or SVEN_RS30705)	Cell Envelope Biosynthesis
EAR80x	enoyl-[acyl-carrier-protein] reductase (NADH) (n-C8:0)	0.0	1.0 nadh_c + 1.0 h_c + 1.0 toct2eACP_c -> 1.0 ocACP_c + 1.0 nad_c	(SVEN_RS07100 or SVEN_RS30705)	Cell Envelope Biosynthesis
EAR80y	enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C8:0)	0.0	1.0 nadph_c + 1.0 h_c + 1.0 toct2eACP_c -> 1.0 nadp_c + 1.0 ocACP_c	(SVEN_RS07100 or SVEN_RS30705)	Cell Envelope Biosynthesis
EAR90x	enoyl-[acyl-carrier-protein] reductase (NADH) (n-C9:0)	0.0	1.0 tnon2eACP_c + 1.0 nadh_c + 1.0 h_c -> 1.0 nonACP_c + 1.0 nad_c	(SVEN_RS07100 or SVEN_RS30705)	Cell Envelope Biosynthesis
EAR90y	enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C9:0)	0.0	1.0 tnon2eACP_c + 1.0 nadph_c + 1.0 h_c -> 1.0 nadp_c + 1.0 nonACP_c	(SVEN_RS07100 or SVEN_RS30705)	Cell Envelope Biosynthesis
EARai110x	enoyl-[acyl-carrier-protein] reductase (NADH) (ante-iso-C11:0)	0.0	1.0 taiC112eACP_c + 1.0 h_c + 1.0 nadh_c -> 1.0 aiC11ACP_c + 1.0 nad_c	(SVEN_RS07100 or SVEN_RS30705)	Cell Envelope Biosynthesis
EARai110y	enoyl-[acyl-carrier-protein] reductase (NADPH) (ante-iso-C11:0)	0.0	1.0 taiC112eACP_c + 1.0 nadph_c + 1.0 h_c -> 1.0 nadp_c + 1.0 aiC11ACP_c	(SVEN_RS07100 or SVEN_RS30705)	Cell Envelope Biosynthesis
EARai130x	enoyl-[acyl-carrier-protein] reductase (NADH) (ante-iso-C13:0)	0.0	1.0 nadh_c + 1.0 h_c + 1.0 taiC132eACP_c -> 1.0 nad_c + 1.0 aiC13ACP_c	(SVEN_RS07100 or SVEN_RS30705)	Cell Envelope Biosynthesis
EARai130y	enoyl-[acyl-carrier-protein] reductase (NADPH) (ante-iso-C13:0)	0.0	1.0 nadph_c + 1.0 taiC132eACP_c + 1.0 h_c -> 1.0 nadp_c + 1.0 aiC13ACP_c	(SVEN_RS07100 or SVEN_RS30705)	Cell Envelope Biosynthesis
EARai150x	enoyl-[acyl-carrier-protein] reductase (NADH) (ante-iso-C15:0)	0.0	1.0 nadh_c + 1.0 h_c + 1.0 taiC152eACP_c -> 1.0 aiC15ACP_c + 1.0 nad_c	(SVEN_RS07100 or SVEN_RS30705)	Cell Envelope Biosynthesis
EARai150y	enoyl-[acyl-carrier-protein] reductase (NADPH) (ante-iso-C15:0)	0.0	1.0 nadph_c + 1.0 h_c + 1.0 taiC152eACP_c -> 1.0 aiC15ACP_c + 1.0 nadp_c	(SVEN_RS07100 or SVEN_RS30705)	Cell Envelope Biosynthesis
EARai170x	enoyl-[acyl-carrier-protein] reductase (NADH) (ante-iso-C17:0)	0.0	1.0 taiC172eACP_c + 1.0 nadh_c + 1.0 h_c -> 1.0 aiC17ACP_c + 1.0 nad_c	(SVEN_RS07100 or SVEN_RS30705)	Cell Envelope Biosynthesis
EARai170y	enoyl-[acyl-carrier-protein] reductase (NADPH) (ante-iso-C17:0)	0.0	1.0 taiC172eACP_c + 1.0 nadph_c + 1.0 h_c -> 1.0 aiC17ACP_c + 1.0 nadp_c	(SVEN_RS07100 or SVEN_RS30705)	Cell Envelope Biosynthesis
EARai70x	enoyl-[acyl-carrier-protein] reductase (NADH) (ante-iso-C7:0)	0.0	1.0 nadh_c + 1.0 h_c + 1.0 taiC72eACP_c -> 1.0 nad_c + 1.0 aiC7ACP_c	(SVEN_RS07100 or SVEN_RS30705)	Cell Envelope Biosynthesis
EARai70y	enoyl-[acyl-carrier-protein] reductase (NADPH) (ante-iso-C7:0)	0.0	1.0 nadph_c + 1.0 h_c + 1.0 taiC72eACP_c -> 1.0 nadp_c + 1.0 aiC7ACP_c	(SVEN_RS07100 or SVEN_RS30705)	Cell Envelope Biosynthesis
EARai90x	enoyl-[acyl-carrier-protein] reductase (NADH) (ante-iso-C9:0)	0.0	1.0 taiC92eACP_c + 1.0 nadh_c + 1.0 h_c -> 1.0 aiC9ACP_c + 1.0 nad_c	(SVEN_RS07100 or SVEN_RS30705)	Cell Envelope Biosynthesis
EARai90y	enoyl-[acyl-carrier-protein] reductase (NADPH) (ante-iso-C9:0)	0.0	1.0 taiC92eACP_c + 1.0 nadph_c + 1.0 h_c -> 1.0 nadp_c + 1.0 aiC9ACP_c	(SVEN_RS07100 or SVEN_RS30705)	Cell Envelope Biosynthesis
EARi100x	enoyl-[acyl-carrier-protein] reductase (NADH) (iso-C10:0)	0.0	1.0 tiC102eACP_c + 1.0 nadh_c + 1.0 h_c -> 1.0 iC10ACP_c + 1.0 nad_c	(SVEN_RS07100 or SVEN_RS30705)	Cell Envelope Biosynthesis
EARi100y	enoyl-[acyl-carrier-protein] reductase (NADPH) (iso-C10:0)	0.0	1.0 tiC102eACP_c + 1.0 nadph_c + 1.0 h_c -> 1.0 nadp_c + 1.0 iC10ACP_c	(SVEN_RS07100 or SVEN_RS30705)	Cell Envelope Biosynthesis
EARi110x	enoyl-[acyl-carrier-protein] reductase (NADH) (iso-C11:0)	0.0	1.0 nadh_c + 1.0 tiC112eACP_c + 1.0 h_c -> 1.0 iC11ACP_c + 1.0 nad_c	(SVEN_RS07100 or SVEN_RS30705)	Cell Envelope Biosynthesis
EARi110y	enoyl-[acyl-carrier-protein] reductase (NADPH) (iso-C11:0)	0.0	1.0 nadph_c + 1.0 tiC112eACP_c + 1.0 h_c -> 1.0 iC11ACP_c + 1.0 nadp_c	(SVEN_RS07100 or SVEN_RS30705)	Cell Envelope Biosynthesis
EARi120x	enoyl-[acyl-carrier-protein] reductase (NADH) (iso-C12:0)	0.0	1.0 nadh_c + 1.0 tiC122eACP_c + 1.0 h_c -> 1.0 iC12ACP_c + 1.0 nad_c	(SVEN_RS07100 or SVEN_RS30705)	Cell Envelope Biosynthesis
EARi120y	enoyl-[acyl-carrier-protein] reductase (NADPH) (iso-C12:0)	0.0	1.0 tiC122eACP_c + 1.0 nadph_c + 1.0 h_c -> 1.0 nadp_c + 1.0 iC12ACP_c	(SVEN_RS07100 or SVEN_RS30705)	Cell Envelope Biosynthesis
EARi130x	enoyl-[acyl-carrier-protein] reductase (NADH) (iso-C13:0)	0.0	1.0 nadh_c + 1.0 h_c + 1.0 tiC132eACP_c -> 1.0 nad_c + 1.0 iC13ACP_c	(SVEN_RS07100 or SVEN_RS30705)	Cell Envelope Biosynthesis
EARi130y	enoyl-[acyl-carrier-protein] reductase (NADPH) (iso-C13:0)	0.0	1.0 nadph_c + 1.0 h_c + 1.0 tiC132eACP_c -> 1.0 nadp_c + 1.0 iC13ACP_c	(SVEN_RS07100 or SVEN_RS30705)	Cell Envelope Biosynthesis
EARi140x	enoyl-[acyl-carrier-protein] reductase (NADH) (iso-C14:0)	0.0	1.0 nadh_c + 1.0 h_c + 1.0 tiC142eACP_c -> 1.0 iC14ACP_c + 1.0 nad_c	(SVEN_RS07100 or SVEN_RS30705)	Cell Envelope Biosynthesis
EARi140y	enoyl-[acyl-carrier-protein] reductase (NADPH) (iso-C14:0)	0.0	1.0 nadph_c + 1.0 h_c + 1.0 tiC142eACP_c -> 1.0 iC14ACP_c + 1.0 nadp_c	(SVEN_RS07100 or SVEN_RS30705)	Cell Envelope Biosynthesis
EARi150x	enoyl-[acyl-carrier-protein] reductase (NADH) (iso-C15:0)	0.0	1.0 tiC152eACP_c + 1.0 nadh_c + 1.0 h_c -> 1.0 iC15ACP_c + 1.0 nad_c	(SVEN_RS07100 or SVEN_RS30705)	Cell Envelope Biosynthesis
EARi150y	enoyl-[acyl-carrier-protein] reductase (NADPH) (iso-C15:0)	0.0	1.0 tiC152eACP_c + 1.0 nadph_c + 1.0 h_c -> 1.0 nadp_c + 1.0 iC15ACP_c	(SVEN_RS07100 or SVEN_RS30705)	Cell Envelope Biosynthesis
EARi160x	enoyl-[acyl-carrier-protein] reductase (NADH) (iso-C16:0)	0.0	1.0 tiC162eACP_c + 1.0 nadh_c + 1.0 h_c -> 1.0 iC16ACP_c + 1.0 nad_c	(SVEN_RS07100 or SVEN_RS30705)	Cell Envelope Biosynthesis
EARi160y	enoyl-[acyl-carrier-protein] reductase (NADPH) (iso-C16:0)	0.0	1.0 tiC162eACP_c + 1.0 nadph_c + 1.0 h_c -> 1.0 iC16ACP_c + 1.0 nadp_c	(SVEN_RS07100 or SVEN_RS30705)	Cell Envelope Biosynthesis
EARi170x	enoyl-[acyl-carrier-protein] reductase (NADH) (iso-C17:0)	0.0	1.0 tiC172eACP_c + 1.0 nadh_c + 1.0 h_c -> 1.0 iC17ACP_c + 1.0 nad_c	(SVEN_RS07100 or SVEN_RS30705)	Cell Envelope Biosynthesis
EARi170y	enoyl-[acyl-carrier-protein] reductase (NADPH) (iso-C17:0)	0.0	1.0 tiC172eACP_c + 1.0 nadph_c + 1.0 h_c -> 1.0 nadp_c + 1.0 iC17ACP_c	(SVEN_RS07100 or SVEN_RS30705)	Cell Envelope Biosynthesis
EARi180x	enoyl-[acyl-carrier-protein] reductase (NADH) (iso-C18:0)	0.0	1.0 tiC182eACP_c + 1.0 nadh_c + 1.0 h_c -> 1.0 iC18ACP_c + 1.0 nad_c	(SVEN_RS07100 or SVEN_RS30705)	Cell Envelope Biosynthesis
EARi180y	enoyl-[acyl-carrier-protein] reductase (NADPH) (iso-C18:0)	0.0	1.0 tiC182eACP_c + 1.0 nadph_c + 1.0 h_c -> 1.0 nadp_c + 1.0 iC18ACP_c	(SVEN_RS07100 or SVEN_RS30705)	Cell Envelope Biosynthesis
EARi60x	enoyl-[acyl-carrier-protein] reductase (NADH) (iso-C6:0)	0.0	1.0 nadh_c + 1.0 h_c + 1.0 tiC62eACP_c -> 1.0 iC6ACP_c + 1.0 nad_c	(SVEN_RS07100 or SVEN_RS30705)	Cell Envelope Biosynthesis
EARi60y	enoyl-[acyl-carrier-protein] reductase (NADPH) (iso-C6:0)	0.0	1.0 nadph_c + 1.0 h_c + 1.0 tiC62eACP_c -> 1.0 nadp_c + 1.0 iC6ACP_c	(SVEN_RS07100 or SVEN_RS30705)	Cell Envelope Biosynthesis
EARi70x	enoyl-[acyl-carrier-protein] reductase (NADH) (iso-C7:0)	0.0	1.0 tiC72eACP_c + 1.0 nadh_c + 1.0 h_c -> 1.0 iC7ACP_c + 1.0 nad_c	(SVEN_RS07100 or SVEN_RS30705)	Cell Envelope Biosynthesis
EARi70y	enoyl-[acyl-carrier-protein] reductase (NADPH) (iso-C7:0)	0.0	1.0 tiC72eACP_c + 1.0 nadph_c + 1.0 h_c -> 1.0 nadp_c + 1.0 iC7ACP_c	(SVEN_RS07100 or SVEN_RS30705)	Cell Envelope Biosynthesis
EARi80x	enoyl-[acyl-carrier-protein] reductase (NADH) (iso-C8:0)	0.0	1.0 tiC82eACP_c + 1.0 nadh_c + 1.0 h_c -> 1.0 iC8ACP_c + 1.0 nad_c	(SVEN_RS07100 or SVEN_RS30705)	Cell Envelope Biosynthesis
EARi80y	enoyl-[acyl-carrier-protein] reductase (NADPH) (iso-C8:0)	0.0	1.0 tiC82eACP_c + 1.0 nadph_c + 1.0 h_c -> 1.0 nadp_c + 1.0 iC8ACP_c	(SVEN_RS07100 or SVEN_RS30705)	Cell Envelope Biosynthesis
EARi90x	enoyl-[acyl-carrier-protein] reductase (NADH) (iso-C9:0)	0.0	1.0 nadh_c + 1.0 tiC92eACP_c + 1.0 h_c -> 1.0 iC9ACP_c + 1.0 nad_c	(SVEN_RS07100 or SVEN_RS30705)	Cell Envelope Biosynthesis
EARi90y	enoyl-[acyl-carrier-protein] reductase (NADPH) (iso-C9:0)	0.0	1.0 tiC92eACP_c + 1.0 nadph_c + 1.0 h_c -> 1.0 nadp_c + 1.0 iC9ACP_c	(SVEN_RS07100 or SVEN_RS30705)	Cell Envelope Biosynthesis
FACOAE100	fatty-acid-CoA thioesterase (decanoate)	0.0	1.0 h2o_c + 1.0 dcacoa_c -> 1.0 coa_c + 1.0 h_c + 1.0 dca_c	(SVEN_RS03835 or SVEN_RS12605)	Cell Envelope Biosynthesis
FACOAE120	fatty-acid-CoA thioesterase (dodecanoate)	0.0	1.0 ddcacoa_c + 1.0 h2o_c -> 1.0 ddca_c + 1.0 coa_c + 1.0 h_c	(SVEN_RS03835 or SVEN_RS12605)	Cell Envelope Biosynthesis
FACOAE140	fatty-acid-CoA thioesterase (tetradecanoate)	0.0	1.0 h2o_c + 1.0 tdcoa_c -> 1.0 coa_c + 1.0 h_c + 1.0 ttdca_c	(SVEN_RS03835 or SVEN_RS12605)	Cell Envelope Biosynthesis
FACOAE141	fatty-acid-CoA thioesterase (tetradecenoate)	0.0	1.0 h2o_c + 1.0 tdecoa_c -> 1.0 coa_c + 1.0 h_c + 1.0 ttdcea_c	(SVEN_RS03835 or SVEN_RS12605)	Cell Envelope Biosynthesis
FACOAE160	fatty-acid-CoA thioesterase (hexadecanoate)	0.0	1.0 pmtcoa_c + 1.0 h2o_c -> 1.0 coa_c + 1.0 hdca_c + 1.0 h_c	(SVEN_RS03835 or SVEN_RS12605)	Cell Envelope Biosynthesis
FACOAE161	fatty-acid-CoA thioesterase (hexadecenoate)	0.0	1.0 hdcoa_c + 1.0 h2o_c -> 1.0 hdcea_c + 1.0 coa_c + 1.0 h_c	(SVEN_RS03835 or SVEN_RS12605)	Cell Envelope Biosynthesis
FACOAE180	fatty-acid-CoA thioesterase (octadecanoate)	0.0	1.0 stcoa_c + 1.0 h2o_c -> 1.0 coa_c + 1.0 h_c + 1.0 ocdca_c	(SVEN_RS03835 or SVEN_RS12605)	Cell Envelope Biosynthesis
FACOAE181	fatty-acid-CoA thioesterase (octadecenoate)	0.0	1.0 h2o_c + 1.0 odecoa_c -> 1.0 ocdcea_c + 1.0 coa_c + 1.0 h_c	(SVEN_RS03835 or SVEN_RS12605)	Cell Envelope Biosynthesis
FACOAE60	fatty-acid-CoA thioesterase (hexanoate)	0.0	1.0 h2o_c + 1.0 hxcoa_c -> 1.0 hxa_c + 1.0 coa_c + 1.0 h_c	(SVEN_RS03835 or SVEN_RS12605)	Cell Envelope Biosynthesis
FACOAE80	fatty-acid-CoA thioesterase (octanoate)	0.0	1.0 h2o_c + 1.0 occoa_c -> 1.0 coa_c + 1.0 h_c + 1.0 octa_c	(SVEN_RS03835 or SVEN_RS12605)	Cell Envelope Biosynthesis
FACOAL100	fatty-acid-CoA ligase (decanoate)	0.0	1.0 coa_c + 1.0 atp_c + 1.0 dca_c -> 1.0 ppi_c + 1.0 dcacoa_c + 1.0 amp_c	(SVEN_RS20825 or SVEN_RS20980 or SVEN_RS01395 or SVEN_RS33550 or SVEN_RS00800 or SVEN_RS10960 or SVEN_RS28805 or SVEN_RS33545 or SVEN_RS15155 or SVEN_RS18590 or SVEN_RS02325 or SVEN_RS30145 or SVEN_RS01440 or SVEN_RS04240 or SVEN_RS02440 or SVEN_RS30675 or SVEN_RS15325 or SVEN_RS35770 or SVEN_RS01335 or SVEN_RS15395 or SVEN_RS31505 or SVEN_RS11505 or SVEN_RS08805 or SVEN_RS15395 or SVEN_RS31505 or SVEN_RS11505 or SVEN_RS08805 or SVEN_RS20825 or SVEN_RS01395 or SVEN_RS00800 or SVEN_RS33545 or SVEN_RS25440 or SVEN_RS30145 or SVEN_RS01440 or SVEN_RS04240 or SVEN_RS30675 or SVEN_RS15325 or SVEN_RS35770 or SVEN_RS20825 or SVEN_RS20980 or SVEN_RS01395 or SVEN_RS33550 or SVEN_RS10960 or SVEN_RS28805 or SVEN_RS33545 or SVEN_RS30145 or SVEN_RS04240 or SVEN_RS16485 or SVEN_RS30675 or SVEN_RS15325 or SVEN_RS30140 or SVEN_RS35770 or SVEN_RS20825 or SVEN_RS20980 or SVEN_RS01395 or SVEN_RS33550 or SVEN_RS00800 or SVEN_RS10960 or SVEN_RS28805 or SVEN_RS33545 or SVEN_RS15155 or SVEN_RS18590 or SVEN_RS02325 or SVEN_RS30145 or SVEN_RS01440 or SVEN_RS04240 or SVEN_RS30675 or SVEN_RS15325 or SVEN_RS30140 or SVEN_RS35770)	Cell Envelope Biosynthesis
FACOAL120	fatty-acid-CoA ligase (dodecanoate)	0.0	1.0 ddca_c + 1.0 coa_c + 1.0 atp_c -> 1.0 ddcacoa_c + 1.0 ppi_c + 1.0 amp_c	(SVEN_RS20825 or SVEN_RS20980 or SVEN_RS01395 or SVEN_RS33550 or SVEN_RS00800 or SVEN_RS10960 or SVEN_RS28805 or SVEN_RS33545 or SVEN_RS15155 or SVEN_RS18590 or SVEN_RS02325 or SVEN_RS30145 or SVEN_RS01440 or SVEN_RS04240 or SVEN_RS02440 or SVEN_RS30675 or SVEN_RS15325 or SVEN_RS35770 or SVEN_RS01335 or SVEN_RS15395 or SVEN_RS31505 or SVEN_RS11505 or SVEN_RS08805 or SVEN_RS15395 or SVEN_RS31505 or SVEN_RS11505 or SVEN_RS08805 or SVEN_RS20825 or SVEN_RS01395 or SVEN_RS00800 or SVEN_RS33545 or SVEN_RS25440 or SVEN_RS30145 or SVEN_RS01440 or SVEN_RS04240 or SVEN_RS30675 or SVEN_RS15325 or SVEN_RS35770 or SVEN_RS20825 or SVEN_RS20980 or SVEN_RS01395 or SVEN_RS33550 or SVEN_RS10960 or SVEN_RS28805 or SVEN_RS33545 or SVEN_RS30145 or SVEN_RS04240 or SVEN_RS16485 or SVEN_RS30675 or SVEN_RS15325 or SVEN_RS30140 or SVEN_RS35770 or SVEN_RS20825 or SVEN_RS20980 or SVEN_RS01395 or SVEN_RS33550 or SVEN_RS00800 or SVEN_RS10960 or SVEN_RS28805 or SVEN_RS33545 or SVEN_RS15155 or SVEN_RS18590 or SVEN_RS02325 or SVEN_RS30145 or SVEN_RS01440 or SVEN_RS04240 or SVEN_RS30675 or SVEN_RS15325 or SVEN_RS30140 or SVEN_RS35770)	Cell Envelope Biosynthesis
FACOAL140	fatty-acid-CoA ligase (tetradecanoate)	0.0	1.0 coa_c + 1.0 ttdca_c + 1.0 atp_c -> 1.0 ppi_c + 1.0 amp_c + 1.0 tdcoa_c	(SVEN_RS20825 or SVEN_RS20980 or SVEN_RS01395 or SVEN_RS33550 or SVEN_RS00800 or SVEN_RS10960 or SVEN_RS28805 or SVEN_RS33545 or SVEN_RS15155 or SVEN_RS18590 or SVEN_RS02325 or SVEN_RS30145 or SVEN_RS01440 or SVEN_RS04240 or SVEN_RS02440 or SVEN_RS30675 or SVEN_RS15325 or SVEN_RS35770 or SVEN_RS01335 or SVEN_RS15395 or SVEN_RS31505 or SVEN_RS11505 or SVEN_RS08805 or SVEN_RS15395 or SVEN_RS31505 or SVEN_RS11505 or SVEN_RS08805 or SVEN_RS20825 or SVEN_RS01395 or SVEN_RS00800 or SVEN_RS33545 or SVEN_RS25440 or SVEN_RS30145 or SVEN_RS01440 or SVEN_RS04240 or SVEN_RS30675 or SVEN_RS15325 or SVEN_RS35770 or SVEN_RS20825 or SVEN_RS20980 or SVEN_RS01395 or SVEN_RS33550 or SVEN_RS10960 or SVEN_RS28805 or SVEN_RS33545 or SVEN_RS30145 or SVEN_RS04240 or SVEN_RS16485 or SVEN_RS30675 or SVEN_RS15325 or SVEN_RS30140 or SVEN_RS35770 or SVEN_RS20825 or SVEN_RS20980 or SVEN_RS01395 or SVEN_RS33550 or SVEN_RS00800 or SVEN_RS10960 or SVEN_RS28805 or SVEN_RS33545 or SVEN_RS15155 or SVEN_RS18590 or SVEN_RS02325 or SVEN_RS30145 or SVEN_RS01440 or SVEN_RS04240 or SVEN_RS30675 or SVEN_RS15325 or SVEN_RS30140 or SVEN_RS35770)	Cell Envelope Biosynthesis
FACOAL141	fatty-acid-CoA ligase (tetradecenoate)	0.0	1.0 coa_c + 1.0 atp_c + 1.0 ttdcea_c -> 1.0 ppi_c + 1.0 amp_c + 1.0 tdecoa_c	(SVEN_RS20825 or SVEN_RS20980 or SVEN_RS01395 or SVEN_RS33550 or SVEN_RS00800 or SVEN_RS10960 or SVEN_RS28805 or SVEN_RS33545 or SVEN_RS15155 or SVEN_RS18590 or SVEN_RS02325 or SVEN_RS30145 or SVEN_RS01440 or SVEN_RS04240 or SVEN_RS02440 or SVEN_RS30675 or SVEN_RS15325 or SVEN_RS35770 or SVEN_RS01335 or SVEN_RS15395 or SVEN_RS31505 or SVEN_RS11505 or SVEN_RS08805 or SVEN_RS15395 or SVEN_RS31505 or SVEN_RS11505 or SVEN_RS08805 or SVEN_RS20825 or SVEN_RS01395 or SVEN_RS00800 or SVEN_RS33545 or SVEN_RS25440 or SVEN_RS30145 or SVEN_RS01440 or SVEN_RS04240 or SVEN_RS30675 or SVEN_RS15325 or SVEN_RS35770 or SVEN_RS20825 or SVEN_RS20980 or SVEN_RS01395 or SVEN_RS33550 or SVEN_RS10960 or SVEN_RS28805 or SVEN_RS33545 or SVEN_RS30145 or SVEN_RS04240 or SVEN_RS16485 or SVEN_RS30675 or SVEN_RS15325 or SVEN_RS30140 or SVEN_RS35770 or SVEN_RS20825 or SVEN_RS20980 or SVEN_RS01395 or SVEN_RS33550 or SVEN_RS00800 or SVEN_RS10960 or SVEN_RS28805 or SVEN_RS33545 or SVEN_RS15155 or SVEN_RS18590 or SVEN_RS02325 or SVEN_RS30145 or SVEN_RS01440 or SVEN_RS04240 or SVEN_RS30675 or SVEN_RS15325 or SVEN_RS30140 or SVEN_RS35770)	Cell Envelope Biosynthesis
FACOAL160	fatty-acid-CoA ligase (hexadecanoate)	0.0	1.0 coa_c + 1.0 hdca_c + 1.0 atp_c -> 1.0 pmtcoa_c + 1.0 ppi_c + 1.0 amp_c	(SVEN_RS20825 or SVEN_RS20980 or SVEN_RS01395 or SVEN_RS33550 or SVEN_RS00800 or SVEN_RS10960 or SVEN_RS28805 or SVEN_RS33545 or SVEN_RS15155 or SVEN_RS18590 or SVEN_RS02325 or SVEN_RS30145 or SVEN_RS01440 or SVEN_RS04240 or SVEN_RS02440 or SVEN_RS30675 or SVEN_RS15325 or SVEN_RS35770 or SVEN_RS01335 or SVEN_RS15395 or SVEN_RS31505 or SVEN_RS11505 or SVEN_RS08805 or SVEN_RS15395 or SVEN_RS31505 or SVEN_RS11505 or SVEN_RS08805 or SVEN_RS20825 or SVEN_RS01395 or SVEN_RS00800 or SVEN_RS33545 or SVEN_RS25440 or SVEN_RS30145 or SVEN_RS01440 or SVEN_RS04240 or SVEN_RS30675 or SVEN_RS15325 or SVEN_RS35770 or SVEN_RS20825 or SVEN_RS20980 or SVEN_RS01395 or SVEN_RS33550 or SVEN_RS10960 or SVEN_RS28805 or SVEN_RS33545 or SVEN_RS30145 or SVEN_RS04240 or SVEN_RS16485 or SVEN_RS30675 or SVEN_RS15325 or SVEN_RS30140 or SVEN_RS35770 or SVEN_RS20825 or SVEN_RS20980 or SVEN_RS01395 or SVEN_RS33550 or SVEN_RS00800 or SVEN_RS10960 or SVEN_RS28805 or SVEN_RS33545 or SVEN_RS15155 or SVEN_RS18590 or SVEN_RS02325 or SVEN_RS30145 or SVEN_RS01440 or SVEN_RS04240 or SVEN_RS30675 or SVEN_RS15325 or SVEN_RS30140 or SVEN_RS35770)	Cell Envelope Biosynthesis
